A;B;C;D;E;F;G;H;I;J;K;L;M;N;O;P;Q;R;S;T;U;V;W;X;Y;Z;AA;AB;AC;AD;AE;AF;AG;AH;AI;AJ;AK;AL;AM;AN;Target
1.9252275359;0.9271870397;-0.3459246362;1.6099720057;17.5653445056;1.8487782576;-3.3859439772;-0.2393734568;1.7678356159;-0.101352678;-0.4371109515;-1.1922996111;-1.6901711971;0.9976224458;3.9004475983;0.8411167257;-0.8635564463;0.3959298771;-2.0813841805;-0.457165937;0.6204787667;0.8332752108;4.3062992165;9.4965940922;0.6708576898;-1.6525642563;-0.5988190954;1.380459737;-3.9257101787;-3.5200570529;-0.1827581152;1.8340522896;-5.278290743;-0.9191056278;-1.0948027523;0.8699570088;-1.9810577908;1.3505014646;0.0472621923;-1.9824906722;1
0.1883470944;1.1537272568;-0.6390807669;-0.1522084569;-2.9573405509;0.3123463907;2.2888607932;-2.120068806;1.4007812651;0.9207999042;-0.9201659004;-0.6295031495;-3.9598719888;1.6142090564;0.1093549908;-0.793073632;0.7377186728;-0.1815390119;-2.3880449282;0.6082732315;-0.0599318502;-0.6080808356;0.3142596923;4.3906494643;-0.6530272041;-0.4152054828;-0.3858898976;0.6598694466;-2.0365451455;2.1157429405;-0.7909227527;0.4764975893;1.8874820688;0.7928744825;3.6751725366;0.8826733106;5.9363905548;-0.33084742;-2.1365266977;-3.8847891689;0
1.0173582207;0.20911123;-1.0485478832;-0.3669279433;-1.1372818635;-0.3662127762;1.6469897792;1.8248396974;-0.1720562311;0.1027592506;0.7757636192;0.0356222322;-1.4665516851;-0.6187465764;0.755487819;0.4789225862;-0.5204581646;-1.2067119513;1.4366637028;1.2366224268;-0.0622842241;0.0611340707;-0.6076975082;-1.8335803252;-2.349363892;1.7633108759;0.9661949927;1.1068796233;1.1484598949;2.3585077248;-1.2657054765;1.0262600542;-1.446743908;-1.8263645389;-0.3260893314;2.7668268077;2.9828032692;-0.8546981454;-0.6018482446;2.3011412617;1
0.8513378906;0.3094565034;0.3519067058;-0.5960543964;-2.1488388714;1.1026579524;7.5926663763;0.3814460141;0.0228551751;0.5854839523;-0.3742872125;0.6642892817;-6.6855508959;1.739378528;0.2995438634;1.402273262;0.3348508167;-0.3684521725;-1.8657636725;-0.8849851037;-0.6616592312;-1.7366159577;-0.185688342;-7.2741759378;0.7072550034;-1.128237527;-0.218536733;-0.0482385832;-1.2959872118;-0.5825509863;-0.6977396423;-0.7017545841;-0.9340159562;-0.4351183946;0.4359570608;0.5326433708;-2.2196416286;1.8789484044;2.1343168196;-3.5365696365;0
-1.737775985;0.8679791986;1.6760451053;0.752719332;1.4644786944;0.2230698282;-0.6353235718;0.1299829027;1.2420241786;-0.9473112764;0.7433431077;-0.4039487206;-2.5448570552;1.4407676934;2.8832120988;-0.1550224814;-0.4258757682;0.3935328098;-1.0799850248;0.0600780064;1.4222661018;-0.4941924417;2.9823778903;-1.4199857036;-1.1840301785;-0.9279332695;0.1113537234;-0.4627980678;0.3011341851;0.4877140338;-0.0032421777;0.9394275297;2.1050443842;1.0867986909;-0.8314402834;-0.7136489704;0.4574046191;0.0984404737;-0.7381910823;0.2442280958;1
-0.2719808835;-0.8477562872;-0.3310449603;-0.6391028879;-1.5256895013;0.7106023011;2.3092125756;0.8141102341;1.4834260307;-0.6664756683;-0.2020154997;-2.0837428379;-3.499749537;0.0481080945;0.8398295364;-1.3030563033;-1.5057635809;1.7120392338;0.6893001196;-1.2847182968;0.0848918509;-0.726437522;3.5328957505;-0.2345591634;-2.5754778734;-0.2669763943;0.3088893838;-1.9808035859;1.8150585677;0.4835671915;-0.636952053;-1.2575257499;1.2223712359;-0.2884122073;-3.4155357447;-0.4957480328;-1.6333927671;1.7841772077;-5.666600272;-0.8392924091;0
0.6071642839;-2.0415129825;-0.7540428676;-1.9873970702;3.885127812;-0.573999173;1.3489121509;-2.3660810802;-0.0849567731;-0.1125090257;-0.2377604907;-0.2076318992;-6.0031234405;0.2864458713;2.1412506551;-0.9245939622;-0.6465893717;-0.2408767459;-0.3604957278;-0.2364413012;0.2109030772;-0.6616528946;3.2089544584;2.3094158106;1.4712780552;-0.3676933242;0.8219918578;-1.7251040129;-1.8767921463;0.7201727013;1.3195886446;1.2832027747;-1.8719352092;0.9324285607;-2.4972621561;-0.6925538715;-0.9361897847;0.5692372911;-3.2395063663;0.1671814718;1
-0.4657460521;1.9695014272;0.7705589078;-0.5473123504;-2.4502035451;-0.7622504101;1.3372067197;-0.4954305802;-0.8184326905;0.2434007663;-0.2245119779;-0.4586320143;-2.5301725418;1.388806707;-1.3261238013;-2.2140318482;-2.3601816535;-1.0234132386;-0.6363982905;-0.0435646492;-0.0222156567;-1.5506565109;0.2769443548;-1.3265729535;2.1516075179;0.5147617286;-0.5985018526;-0.6273882218;0.7096036948;-0.725114487;0.9542860948;-0.0679906204;1.2094063612;0.2336734163;-2.2820870694;-0.5480684093;-0.4154293948;0.9736139764;-1.8343166626;-0.8716864786;0
-0.5086178726;-1.4079567422;-1.1072417855;-1.1838459818;4.4540172909;-1.0674461539;1.3249216792;2.007373523;0.5398847083;3.0605971953;-0.9961562324;-1.5567451105;-1.0732569835;1.1492656974;0.7910305565;1.1928200652;1.4902042913;-0.2729792569;0.6643080195;-2.2104148915;0.0602449658;-0.7907133148;0.9472984652;4.3418610049;0.3853184243;2.4627837902;0.8789079568;-1.8923869237;-1.3745210349;-0.5619508293;-0.3974477539;2.1361666492;-1.6934935726;-0.89600958;3.0880777169;-0.8138817205;3.5315827573;0.2018915192;-0.1930995424;-0.6558523194;1
0.8623674883;0.382244577;-0.1376934507;-0.4928907388;-5.1009715323;-1.8485685075;1.0411237982;-3.2026345644;-1.3736457335;0.2256922954;1.4476557101;2.7280201238;-5.4682467398;-0.2952727151;-0.1228314722;0.3847675605;-0.7255770328;-2.4309387472;-2.1085689377;0.2485998699;0.0635532682;0.8071627694;0.3958777433;-2.2675535282;1.528363839;-2.0222495031;-0.6646163689;-0.5743359372;0.4697236641;1.3489032032;0.1867392789;0.6415268696;0.7026733891;-0.56737737;-1.9198348935;-0.8152971799;2.3737606832;0.931790275;-2.5524042877;2.4501595164;1
0.8349263466;-1.0830434648;0.4014713827;-1.4307326203;-1.8858094728;-1.5751618802;4.0565144235;-0.0856465112;1.4906989056;0.404396172;1.0620374822;-0.4382425988;-5.7065543185;0.9218904903;2.8983612593;0.6959373417;-0.5772569342;-0.1124997838;-0.5226854415;-0.880723035;-0.9799475894;0.3738772015;3.1230573292;-1.4692940141;-0.3885735122;-0.0663946199;-0.3271017358;-0.7829608463;1.3837693775;-0.295771286;0.2322137766;1.0323647904;2.0880901797;-0.1376670408;-0.7646608523;-1.2166728852;3.0382724002;0.6237788835;-3.8321062619;-0.106836428;1
-0.2769569339;-0.6434208165;-0.0487291249;0.716487403;0.8092698738;1.2051947143;-0.2257708993;-0.7194237852;0.8645534586;-0.4435265442;1.0613011012;1.0920057563;-1.8950656617;1.3311369077;-0.8050042;0.7767447313;-1.8154652036;0.3055723286;4.4135332921;-2.0829571291;0.2531205571;0.9245936226;0.6127578472;3.6689176977;1.0629990359;-1.2681088761;-0.3978914613;-0.8145892081;-1.681905095;0.6562267635;1.422649758;-0.2390717682;2.6473094879;0.9797528938;-1.4948427242;2.132516786;2.307681132;2.6035552911;-3.4744070041;0.8626922265;0
1.5861513001;0.3873940071;-0.6000257017;0.2050897711;2.9624747241;-2.0164923488;1.2725067499;2.3712207968;0.3410426348;0.5789505643;0.5247067534;1.4532955954;-1.0190805845;-1.4437907186;-2.1970255512;-1.045224054;-0.8602379709;-1.2817532256;3.7391849418;-0.8176050027;-0.4209184;-0.2938316815;1.6843210199;4.9832799958;-2.5526714728;1.8448060438;1.6363856377;-1.4983457384;-1.0120372064;-5.6552581207;-0.1185882089;-0.4114128181;5.2599353178;-0.3317384344;-1.2846547257;-0.1688507134;1.3383678674;1.4263917707;-4.7477151849;-3.3120738353;0
-0.2007668448;1.0397883127;-0.0252657141;1.0658015441;4.8012548517;-0.9157105689;-1.2481591787;-1.4330130633;0.4146645007;0.5001859511;0.1791796351;0.6300597854;-2.8128504413;-2.6015112132;-2.931953304;-1.1369378029;-0.2762866913;-1.5761857084;2.5294260591;-2.4261584294;1.8272156556;-1.0126366912;-1.2456612851;6.2213079418;0.1490355058;2.7556337436;-0.1710561012;-0.4636509129;-2.9407764111;-1.8486597641;-0.4895849396;0.2418044967;-0.2429737959;-0.3815395537;-3.5576264282;0.9878969293;2.4918289426;-1.0760879312;-2.7074635294;-0.1190632542;0
-1.1196837239;0.9342024671;0.3871481932;-0.877181955;-1.2998186948;0.0591442178;-1.6403347256;-1.1679691465;0.0451721377;-0.5783374922;1.0809041349;0.1940104016;5.2878295195;-0.2646525931;0.2939560251;0.2284714852;0.5526997497;2.109082236;2.5764825953;1.148043098;0.2331493105;0.2994140882;-1.1620217831;1.3950031525;-0.1335324115;0.2957084042;0.4319727756;-0.3487194869;0.3094095902;-1.6744486867;1.5968077542;0.3219909458;1.3417960627;0.1021682589;0.3624123812;-0.090595664;-1.784451881;-0.076609354;-1.4595590215;1.5192284652;1
1.0810189456;2.1566073286;-1.174893012;-0.3795347293;7.8142935689;0.5770137092;2.3347859648;-6.2966735923;1.5763288806;-0.0858080825;-1.8493414085;-0.2465631007;-7.1222357615;1.1400086769;1.562941212;1.0888284202;-0.1377856281;-0.6988828409;-4.5627501596;1.2940598733;-0.2481047242;-0.0135715727;5.7003157288;14.3736805385;-0.0147067777;0.0935503648;1.4176748637;-0.3433295414;-4.0297338942;1.8211322775;-0.5572531439;-1.2326100708;-7.840889692;1.4331473343;2.7228351216;-0.0629850267;-0.1297526019;0.0912559593;-3.2764586776;-4.3904353687;1
0.0504487896;-0.4283597481;-0.2377713405;-1.5385334893;-6.7171642055;-0.217952685;1.2856728384;1.2113206995;0.5272540185;0.7408082828;-0.7039531556;0.270592264;4.8498809756;0.6032606748;-2.761879844;-1.0163590074;0.1724040083;0.1275111566;4.131180991;0.1467705824;0.5784374216;-0.7117001387;-1.6822156157;0.034557847;2.6471614044;-0.6060150248;-1.1703638781;-1.0586358983;3.5334084336;4.1498674196;0.743950514;0.596772109;-2.7963292921;1.1615060219;0.131657531;0.6422496651;-1.822030147;-0.8665694431;-1.3771502731;2.4290939715;1
0.4289486986;-0.3674273497;-0.1476788092;0.8049430699;5.4361783403;-1.4164518363;2.0330021443;3.7390082073;-1.8357933307;-0.7597201755;-1.632844335;1.2545710015;-2.859230819;-2.8927082221;1.0572921875;-1.1081839257;0.82199642;-1.1142653135;1.3744071472;-1.3123443387;0.1413097204;0.0921967025;1.5067638264;4.262088062;0.0557924631;0.0628479048;-0.2618055386;0.7066277648;-0.9487734942;1.351146967;0.7950466774;0.5111527907;-3.8441374276;0.5019569043;2.2474867432;-0.3306314922;4.5942904359;-0.9385416377;-1.3107357116;0.7569821763;1
0.3147853067;1.6982075608;0.6723640798;-0.7854442052;2.5130481883;0.5562707094;2.2577308531;0.1612504277;-0.4067971506;-0.0460637563;0.3956981846;-0.161588592;-6.5542251181;0.7828038919;-0.9476802062;0.3496841025;1.0967834804;-0.831174962;-1.2877772744;-0.1413803939;0.2913221787;-0.8301345786;3.9816745486;6.2075460454;0.6526286076;0.0142930111;-1.9139716406;-1.1382958767;-1.0606583317;2.7280376865;-1.2648378927;-0.8236582013;-1.280651378;0.7339677823;2.372697424;-1.0462843915;4.3757318061;-0.0490420173;-0.6500164129;-2.6651238334;1
-0.6188729628;-0.42326501;0.0628351539;-0.3268790191;-6.68870124;0.3938314038;2.1364531882;1.1176051727;-0.1437334875;1.5533862465;1.1114748452;-1.1826031984;4.884241862;-0.3213959065;-0.0847499711;1.2741407865;-0.8511313383;1.161367854;0.3591769072;0.5411637579;1.5359542526;0.6640993992;-5.6190285014;-3.521250474;1.11409153;-0.5877319853;0.2616417686;0.5795326313;1.4502078068;1.5279940458;1.8907957006;-0.0558383722;-2.7392162287;-0.8343361079;2.2270820414;0.5940970947;1.4214228034;1.0057058489;-0.191918396;1.5152341272;1
0.6777040535;1.1630659436;-0.533916615;-0.1395488063;-0.4988803781;-1.7442295018;1.7040802794;-2.348894892;-0.0605213261;0.8235837002;1.1372674768;-1.0697653424;-2.4688675653;1.6333137857;-1.435713521;-1.2248665726;-0.5272496336;2.5155304435;2.8228584927;-0.0608581857;1.0363859922;1.7173027838;-1.1493778797;2.2837102091;-0.8686153032;-0.5914128539;1.2392155875;0.759425982;-2.4687309649;-0.4727805768;-1.0522540827;0.997181771;0.8144946257;1.441627322;-1.9845263609;1.2222862586;0.093333938;-0.2575890733;-3.2993854088;-0.5797829253;0
0.4463407746;1.7838779835;1.224725031;0.0951462457;10.6248510224;0.1995888494;-3.2950018698;-2.0430559717;1.266946404;-1.3497775563;-0.9951090765;-1.2057894276;-12.7716545261;0.3799802681;-5.7731444916;-0.0470177575;-0.218661904;2.2567812004;-1.7436949198;-1.5234174972;-1.7458876255;-1.0635049848;3.8616818958;6.8195340804;-0.0201815642;1.2561149012;0.161703531;-0.0003255793;-5.9896940214;-2.0032810261;0.6940886842;2.5556601301;-2.7022569696;0.43384484;-1.7143795846;0.4245955133;3.6102329813;-0.7550084878;2.0680117593;3.6648952195;0
-1.0071312659;0.6208485207;-1.6658259782;1.3497608835;0.0745059574;-1.4883066395;-0.4844307825;-2.2364811888;-1.4060859793;0.2313684609;-0.5552233244;-0.1069802709;1.6709224476;-0.6878084499;-0.5813570781;1.2647598249;-1.6917485153;-0.1011530698;1.1290299559;1.1568810963;-0.2783047594;-0.2003090354;-1.0829081169;3.9816764135;-1.2308572098;-0.4026532493;0.5152256824;0.1588374599;-0.8812233275;-0.8415752976;-1.2993149432;-1.0857482744;-0.5697795291;0.3712094486;-0.2285380452;1.3008808362;-0.0885149726;0.6887324181;-2.0705883126;-0.0961377645;1
-1.043207883;-0.133085778;-1.370501062;-0.5402909327;9.5173973361;-0.3109978143;-3.0305966536;2.2083449572;0.6305998864;0.6599272771;0.2764160692;0.5697432816;0.287014108;1.6023111639;0.3821308789;0.3251685273;0.7047812212;-1.586681806;2.1044168148;-0.45311275;-0.6866591653;-0.2506447765;1.3663648511;2.6506526958;-0.7634293758;0.5962355018;-0.0435972086;0.0170449708;-1.8595827146;-2.6273670039;0.7093678079;0.8325818684;-1.3062466782;-1.0828953118;-1.2995632627;1.1552521267;-0.9003452746;0.3236222928;1.2959624233;1.8740617792;1
0.6762223551;0.9840159484;0.8869637664;0.2910417689;2.5065761019;-0.1713699823;0.7647994588;2.7123443673;1.1351289475;2.3593151657;0.7045736633;-0.1371796857;-0.5644755152;-0.3222059696;0.2402833757;1.1094424648;0.2703346844;-0.5059243472;-0.351387263;1.4644841065;-0.2724366824;-0.5724385459;2.0584055673;3.6385153078;-0.2109286944;1.3708768545;-0.541801541;-2.4314024006;0.725382217;1.3787061228;1.2842174499;-1.3039806671;-2.6258021669;0.7528093466;2.8021958854;1.2718996715;2.5685150607;-0.719049308;-0.0541922334;-0.1629605143;1
-0.034507153;-0.673638031;0.7942780381;2.1428884435;-0.2290638093;1.353943344;1.1752893376;-1.5951598267;-0.7421107623;0.1693069571;0.0024231026;0.2925666857;-4.4531098049;-0.3680494819;-3.4189274066;-0.1730676243;1.006477427;0.0494379033;3.0712786234;1.825073324;-1.9517342589;-0.8292962647;4.6756827126;8.9981282507;0.2942758995;-0.8546435174;-0.2456491174;-1.3021348725;0.3100791304;6.8041351713;0.4330711823;0.3010451151;-2.2025687022;0.5940591353;-0.8654761681;-0.1741721763;0.3104613181;0.8322420314;-3.175480877;-1.5163900929;1
-0.7220230379;1.2807600361;-2.0042287218;-0.4114422812;-0.8546524987;0.8816089304;2.8945177357;-3.1123661164;0.6497149684;-0.3222503201;-2.4957133467;1.0384456173;-7.2803726319;0.0648310064;-2.6726112896;-0.9496245177;0.4697420236;-0.4017632377;0.0416337986;0.175904171;-0.032684598;0.023508451;-0.8778626445;-1.4908065277;-1.3608398052;-0.8824501515;-0.8859948988;-0.2723573543;-3.379550504;-2.1340152898;-0.4826720381;-1.2670951698;0.9705488741;-0.1608769971;-3.8674680355;-1.3193276074;-1.3550676956;0.9590873418;-2.4164011972;-1.1303754999;0
1.1676747118;1.8144880731;-0.5822816005;-0.8330326955;3.7274213205;2.3540164045;2.0520385092;0.3144584527;0.2939263659;0.2635287797;0.790319202;-0.1620242291;-5.0946377011;0.2216486784;1.7768724073;-0.4109511133;-0.1998716937;-0.6509931867;4.1980501495;2.0784609302;1.3161310421;0.3171511077;3.4206186239;2.1253169983;-0.7661807669;-0.2594515114;-0.1211923505;-1.0745930446;-2.5102274059;2.3218774754;-0.4466989631;-2.094097083;0.2763887346;-0.3577425726;0.2114709305;0.9294413583;1.0751485335;-0.9454448171;-2.1317391666;1.3756364026;0
0.117129216;0.7276445004;0.8851218058;-1.0266766609;6.9457869155;-0.66682119;3.5184476543;3.055636146;0.8534104936;0.3424893981;0.4076560858;0.0104163342;-5.6716528438;0.6095984882;-1.0627833403;1.1511943423;-0.062795579;-0.5366968716;0.0414081153;0.9150688414;0.6516715001;1.1363078073;-0.0431454342;1.102156239;-0.3422263315;0.8919146718;-0.3388207973;0.605745589;-2.0655944674;-3.7349955739;-3.3791936817;0.1908295558;-2.0579147579;-0.5310409812;-3.1638611777;0.127862734;0.8291159403;-0.4135295619;-1.5712478603;-3.291861237;0
0.1477760647;-0.6685858177;0.3886904259;-0.5233615569;-1.5312010007;-1.7360339111;2.7910103386;1.5015636595;0.1560449073;1.8246474386;-0.9759038752;-0.6036418065;-5.4385983839;1.4540365559;-1.3762415788;-1.5202355358;1.7397149719;1.4234102348;-0.2850280589;0.4768880431;-2.606054439;1.2218115765;0.9725755089;-0.7238929896;-2.0652255428;-1.6085919601;2.0074465681;0.4996356331;1.0682957565;2.2807548068;0.4744965516;-0.0005240661;-1.8303854858;0.1785717261;-0.9251016777;0.4465610127;3.1698835642;0.1859994603;-1.2001573934;0.9684649069;1
0.4752049299;0.0048555959;-0.9806001664;-1.0017351356;-2.8410295259;0.867019781;1.5388540502;-1.8315241052;-1.2767946017;-1.1678010002;1.1253730703;-0.6686256013;-2.3287497312;0.9487031781;-2.9923008925;-0.6039731119;0.3498485196;0.4643293744;-1.8168835529;0.6928357188;0.0055071106;0.7972617888;0.9229883433;-0.282074892;1.1178985047;0.8211023338;-0.3765188692;0.3429619737;0.692408294;-2.9685351225;-0.3758421239;0.3542071999;-0.0734513459;-0.5030938192;1.5697316203;0.0817200629;-0.2286786399;-0.809249104;1.4600407604;1.0867918098;0
-0.6730537556;-0.3976735345;0.6854902956;-1.1546535571;7.5495525127;0.6300692672;1.8386544414;4.0508609763;1.3773347213;-1.3600232333;-0.2310544955;-0.0332651273;-3.9058128575;1.1564680075;0.3926397457;0.6169729046;-0.4231404454;0.282723245;-0.1844583366;0.1911706472;0.2204655774;-1.8070311315;2.9820251146;6.289406952;1.211380149;-0.1061052116;-0.4375522966;-0.4077458377;-0.9260415207;-1.4832810249;-1.0965297271;-1.0909391423;-3.5795908429;-2.1162100691;1.9196937289;-0.2602160313;4.3224696033;2.0462488484;-2.2333280837;-0.5083877423;1
-1.5723249438;0.9251718362;-0.3270783954;-0.4815618086;-1.1527284781;2.2423355084;0.2113939386;2.3739939852;-0.0454902734;0.3164959005;-1.3950118253;0.5604783138;-0.5867191973;0.2308755543;-1.0671979655;1.5959313663;-0.4651275805;0.9987460274;-1.5414533646;-0.7708285936;-1.0977634049;-0.7839919603;-3.3369360763;-2.73336525;-0.264996471;0.9930171211;1.3462690586;1.8256093294;-1.8803612238;0.2403192709;0.0754348123;-0.093911321;1.1177552062;-2.1162040063;0.1251291527;-1.0242907188;1.9203106309;-0.3608652032;-0.0349021565;-2.4351637693;0
-1.126472015;-1.0310947181;0.9973163152;0.2745827267;-5.0582140218;-1.6702825908;0.6889905615;-0.4120668766;0.652621987;-0.8731947038;1.0279364614;0.8389735233;1.6969607026;-0.9516071855;0.2975195826;-0.3661807422;-1.337451234;-0.2105562003;0.7973041122;1.6917145913;-0.2593236034;1.8803171225;0.0696924333;-3.0240686494;-0.4395412107;0.4018931366;-0.8510067603;-1.8702885324;2.0116983416;2.1388270173;-0.7283970757;-0.9799172566;1.0262334705;-1.37386721;1.2262594188;0.4923454482;-0.7354889252;0.0316065693;1.0408797877;1.3598127151;1
0.1500147231;-1.5566309464;0.1201827529;-0.3085044031;0.8667030454;0.1885628506;-1.4471511371;-1.7332220704;1.1612233517;-2.0351723337;-1.4893490644;-0.4516396262;3.1871210389;-0.6157647684;-0.7500566882;-1.070547698;2.6394922155;0.2692159071;0.7072674022;0.1370065202;1.0016390247;-0.2762068489;0.0324121494;4.0852212439;-0.2543325476;0.6048694643;-1.2143220311;-0.1509276866;0.8987263739;1.0018099853;-1.0090970121;0.477362902;-1.9303835233;1.2500742128;3.2841846109;0.6760920315;1.519224395;0.057465813;4.0432033471;1.3907854356;1
0.8471372335;-0.6934105124;-1.3804791234;-1.4165559472;6.8370858157;0.3968268427;-2.8402963991;-0.5582720126;0.0448271827;-0.4732951975;0.6207921831;0.6494887031;2.859665344;3.7374225522;-0.3970378524;-1.8085908626;-0.7386185833;0.1601814988;1.0727028194;-0.7547263733;-1.3990177197;0.9369155754;0.2928543064;8.0909198042;0.0152930054;0.2547920286;-2.5303115464;0.9391500714;-2.7160344943;-2.6822314087;0.0772720648;2.6623224682;-1.4089444086;-0.7988392867;0.6904879787;0.6008712153;-0.9003051903;-1.0675874074;-1.6002887842;-1.175357091;1
1.1882665705;-1.036974962;0.2930327451;0.5959800058;4.9403526985;-0.2619941603;1.5118203017;7.130097428;0.2054457217;1.3428004261;-0.0533553307;1.2533215887;-4.6516059848;1.1593194962;-0.9290291064;-1.5302155077;1.7112672677;0.079034317;1.3591846867;0.2160025133;-1.1064196243;-0.4311016674;1.8054441095;1.2014253881;0.2650570379;1.0655340663;0.3084057744;0.5099336222;-2.0684939045;0.3553584541;-1.3630966056;-0.7525817666;1.698003085;-1.3788066933;-2.4379396348;0.4656691703;1.3427745918;-0.4025510961;-4.9972006584;-4.5659402022;0
-1.074276658;1.0602837836;0.977023544;1.5642296217;-1.2581731005;-0.766795142;5.8470202097;1.6717613087;-0.693927642;-0.3092098723;1.2838496771;0.7440080462;-8.2622879529;-1.2360234124;-0.3673186074;-0.6790157997;-0.053355158;-1.4461391362;0.694779807;-0.0946325148;0.2701571414;-2.0402307233;5.2945963435;1.8665955585;0.751990176;-0.3753825042;-0.1509611417;0.2329000873;0.8620126331;2.551485548;-1.0912262448;0.0238388858;0.3346580922;-1.2162105237;2.3317859178;0.5782861253;3.9550623906;1.1529271449;-1.8253583423;-1.297283398;1
